"year"	"gender"	"field"	"count"	"total"
"1974"	"Female"	"University of Michigan at Ann Arbor"	9092	88915
"1974"	"Female"	"George Mason University"	3749	88915
"1974"	"Male"	"University of California-Berkeley"	1312	88915
"1974"	"Female"	"University of Rhode Island"	3414	88915
"1974"	"Female"	"Stanford University"	1305	88915
"1974"	"Female"	"Harvard University"	0	88915
"1974"	"Gender"	"Brandeis University"	0	88915
"1974"	"Male"	"George Mason University"	3749	88915
"1974"	"Gender"	"Northeastern University"	0	88915
"1974"	"Gender"	"Princeton University"	0	88915
"1974"	"Female"	"Richard Stockton College of New Jersey"	9345	88915
"1974"	"Gender"	"Stanford University"	0	88915
"1974"	"Female"	"University of Maine"	2053	88915
"1974"	"Male"	"Harvard University"	2155	88915
"1974"	"Male"	"Ball State University"	1786	88915
"1974"	"Male"	"Princeton University"	2627	88915
"1974"	"Male"	"Brandeis University"	2133	88915
"1974"	"Male"	"Richard Stockton College of New Jersey"	9345	88915
"1974"	"Female"	"Princeton University"	2627	88915
"1975"	"Female"	"University of California-Berkeley"	1312	91070
"1975"	"Gender"	"George Mason University"	0	91070
"1975"	"Male"	"Tufts University"	2219	91070
"1975"	"Female"	"Holy Cross College"	0	91070
"1975"	"Female"	"Ball State University"	1786	91070
"1975"	"Male"	"University of California-Berkeley"	1312	91070
"1975"	"Male"	"George Mason University"	3749	91070
"1975"	"Gender"	"University of Maine"	0	91070
"1975"	"Gender"	"Harvard University"	0	91070
"1975"	"Male"	"University of Michigan at Ann Arbor"	9092	91070
"1975"	"Male"	"University of Rhode Island"	3414	91070
"1975"	"Gender"	"University of Michigan at Ann Arbor"	0	91070
"1975"	"Gender"	"University of California-Berkeley"	0	91070
"1975"	"Female"	"University of Michigan at Ann Arbor"	9092	91070
"1975"	"Male"	"Northeastern University"	2199	91070
"1975"	"Male"	"University of Maine"	2053	91070
"1975"	"Male"	"Emerson College"	2146	91070
"1975"	"Female"	"Brandeis University"	2133	91070
"1975"	"Male"	"Princeton University"	2627	91070
"1975"	"Gender"	"Ball State University"	0	91070
"1975"	"Female"	"Northeastern University"	2199	91070
"1975"	"Female"	"George Mason University"	3749	91070
"1975"	"Male"	"Ball State University"	1786	91070
"1975"	"Male"	"Holy Cross College"	0	91070
"1975"	"Male"	"Stanford University"	1305	91070
